,label,stimuli,S1U1,S2U1,S3U1,S3U2,S4U1,S4U2,S4U3
82,1,P4,"[0.412199999999757, 0.5713999999998123, 0.5783999999998741, 0.6212999999997919, 0.7188999999998487, 0.8089999999997417, 0.8549999999995634, 1.1248999999997977]","[0.040899999999965075, 0.30389999999988504, 0.36009999999987485, 0.42079999999987194, 0.5331999999998516, 0.618199999999888, 0.6472999999996318, 0.6553999999996449, 0.6738999999997759, 0.6913999999997031, 0.7247999999999593, 0.7303999999999178, 0.7625999999995656, 0.76949999999988, 0.7803999999996449, 0.7987999999995736, 0.8036999999999352, 0.8321999999998297, 0.846599999999853, 1.168199999999615]","[0.03499999999985448, 0.05259999999998399, 0.2535999999995511, 0.30849999999963984, 0.3548999999998159, 0.35849999999982174, 0.5094999999996617, 0.6257999999997992, 0.650199999999586, 0.719499999999698, 0.7243999999996049, 0.75879999999961, 1.1292999999996027, 1.1922999999997046]",[0.29559999999992215],[],[],"[0.24239999999963402, 0.3532999999997628, 0.35839999999961947, 0.4623999999998887, 0.630699999999706]"
83,1,P4,"[0.24769999999989523, 0.609599999999773, 0.613999999999578, 0.6874999999995453, 0.8700999999996384, 1.0523999999995794, 1.0578999999997905, 1.1347999999998137]","[0.1659999999997126, 0.28829999999970823, 0.373899999999594, 0.38999999999987267, 0.559099999999944, 0.5922999999997955, 0.6572999999998501, 0.6710999999995693, 0.6739999999999782, 0.708299999999781, 0.7199999999997999, 0.731499999999869, 0.7584999999999127, 0.8652999999999338, 0.8702999999995882]","[0.0650999999998021, 0.12819999999965148, 0.25589999999965585, 0.29229999999961365, 0.331199999999626, 0.40879999999970096, 0.4181999999996151, 0.45899999999983265, 0.5303999999996449, 0.5757999999996173, 0.6153999999996813, 0.6294999999995525, 0.6639999999997599, 0.7039999999997235, 0.8857999999995627, 0.8969999999999345, 1.0386999999996078, 1.0513999999998305, 1.1106999999997242, 1.1347999999998137, 1.1960999999996602]","[0.5921999999995933, 0.726799999999912]",[1.1979999999998654],"[0.5677999999998065, 0.8193999999998596]","[0.19739999999956126, 0.39509999999972933, 0.5565999999998894, 0.6571999999996478, 0.712699999999586, 0.9656999999997424, 1.038499999999658, 1.0827999999996791, 1.1609999999996035]"
84,1,P4,"[0.06829999999990832, 0.20870000000013533, 0.4396999999999025, 0.6210000000000946, 0.6595999999999549, 0.7067999999999302, 0.8063000000001921, 0.8802000000000589, 0.912499999999909]","[0.15250000000014552, 0.23349999999982174, 0.24359999999978754, 0.3000999999999294, 0.40630000000010114, 0.4598000000000866, 0.5471999999999753, 0.5679000000000087, 0.6972999999998137, 0.7179000000000997, 0.754399999999805, 0.8083999999998923, 0.8686999999999898, 0.914600000000064, 1.0174999999999272, 1.10149999999976]","[0.014900000000125146, 0.028800000000046566, 0.14510000000018408, 0.1507000000001426, 0.21019999999998618, 0.32360000000016953, 0.3433999999997468, 0.3786000000000058, 0.4209000000000742, 0.43440000000009604, 0.5003000000001521, 0.5751000000000204, 0.602100000000064, 0.6399000000001251, 0.7599999999997635, 0.8040000000000873, 0.945299999999861, 0.9791999999997643, 1.0421000000001186, 1.10149999999976]",[0.18060000000014043],"[0.08260000000018408, 0.5853000000001884, 0.9598999999998341]","[0.2476000000001477, 0.4209000000000742, 0.7487999999998465]","[0.093199999999797, 0.15250000000014552, 0.24060000000008586, 0.5911000000000968, 0.6026999999999134, 0.6439000000000306, 0.7946999999999207, 0.7984999999998763]"
85,1,P3,"[0.3022999999998319, 0.3656999999998334, 0.43089999999983775, 0.5540999999998348, 0.6466999999997824, 0.7026000000000749, 0.7867999999998574, 0.8899000000001251, 0.9283000000000357]","[0.12690000000020518, 0.28690000000005966, 0.3506000000002132, 0.4558999999999287, 0.5356999999999061, 0.5518000000001848, 0.5652000000000044, 0.6023000000000138, 0.6833999999998923, 0.7123999999998887, 0.7683999999999287, 0.7826000000000022, 0.7872000000002117, 0.802599999999984, 0.8166999999998552, 0.8389000000001943, 1.031800000000203]","[0.019800000000032014, 0.027700000000095315, 0.17180000000007567, 0.3611000000000786, 0.3728000000000975, 0.3791000000001077, 0.41249999999990905, 0.5084999999999127, 0.5459999999998217, 0.5547999999998865, 0.590099999999893, 0.6048999999998159, 0.647899999999936, 0.7705000000000837, 0.8481999999999061, 0.8598999999999251, 0.8645999999998821, 1.0680999999999585, 1.1532999999999447]",[0.027599999999893043],"[0.229200000000219, 0.5675000000001091, 0.6925000000001091]",[],"[0.27460000000019136, 0.5619000000001506, 0.9216000000001259, 1.0884000000000924, 1.1149000000000342]"
86,1,P3,"[0.14299999999957436, 0.20799999999962893, 0.5737999999996646, 0.6158999999997832, 0.6239999999997963, 0.6575999999995474, 0.6814999999996871, 0.8420999999998457]","[0.22319999999990614, 0.2818999999999505, 0.3279999999995198, 0.5196999999998297, 0.5554999999999382, 0.6541999999999462, 0.7471999999997934, 0.7630999999996675, 0.7810999999996966, 0.7984999999998763, 0.8118999999996959, 0.8338999999996304, 0.8420999999998457, 0.8565999999996166, 1.0258999999996377, 1.0992999999998574]","[0.11889999999993961, 0.14299999999957436, 0.4159999999997126, 0.6197999999999411, 0.6871999999998479, 0.9278999999996813, 1.0052999999998065, 1.0355999999997039, 1.1861999999996442]",[],"[0.8489999999997053, 1.0354999999999563]","[0.02599999999983993, 0.42719999999962965]","[0.11879999999973734, 0.3022999999998319, 0.5039999999999054, 0.5663999999997031, 0.856499999999869, 1.0716999999999643]"
87,1,P3,"[0.3166000000001077, 0.7074999999999818, 0.7519000000002052, 0.8809999999998581, 1.016399999999976]","[0.10609999999996944, 0.13430000000016662, 0.1608000000001084, 0.19230000000015934, 0.28969999999981155, 0.3350000000000364, 0.4580999999998312, 0.4614999999998872, 0.5217999999999847, 0.5679000000000087, 0.6932999999999083, 0.7238999999999578, 0.7863999999999578, 0.805699999999888, 0.8189000000002125, 0.8647000000000844, 0.8841000000002168, 0.9009000000000924, 1.0576999999998407, 1.182800000000043]","[0.13419999999996435, 0.1756999999997788, 0.2662999999997737, 0.35989999999992506, 0.6608000000001084, 0.7103000000001884, 0.8195999999998094, 0.8494999999998072, 0.930699999999888]","[0.1356999999998152, 0.30409999999983484]","[0.21529999999984284, 0.6311999999998079, 0.6968999999999141, 0.8966000000000349, 0.9317000000000917, 1.177299999999832]",[0.1856999999999971],"[0.3164000000001579, 0.34720000000015716, 0.3670999999999367, 0.5111000000001695, 0.8602000000000771, 1.059099999999944, 1.1496000000001914]"
88,1,P3,"[0.015399999999772263, 0.3562000000001717, 0.4297999999998865, 0.5875999999998385, 0.6518000000000939, 0.7460999999998421, 0.8564000000001215]","[0.34760000000005675, 0.3676999999997861, 0.5133999999998196, 0.5781000000001768, 0.6194000000000415, 0.7262000000000626, 0.74350000000004, 0.8247999999998683, 0.866399999999885, 0.870600000000195, 0.8852000000001681, 0.9774000000002161, 0.998700000000099, 1.1354000000001179]","[0.11970000000019354, 0.12510000000020227, 0.18040000000019063, 0.2563000000000102, 0.3569999999999709, 0.4045000000000982, 0.443000000000211, 0.4760999999998603, 0.521900000000187, 0.582300000000032, 0.7391999999999825, 0.9375]","[0.20440000000007785, 0.870600000000195]","[0.09420000000000073, 0.8454000000001543]","[1.0509999999999309, 1.1858999999999469]","[0.038399999999910506, 0.25280000000020664, 0.3144999999999527, 0.5028000000002066, 0.5380000000000109, 0.6390999999998712, 0.6952000000001135, 0.8373000000001412, 0.8917000000001281, 1.040599999999813]"
89,1,P3,"[0.21889999999984866, 0.4288000000001375, 0.5925999999999476, 1.0641999999998006]","[0.13959999999997308, 0.16629999999986467, 0.17729999999983193, 0.23660000000018044, 0.2395000000001346, 0.3921999999997752, 0.5271999999999935, 0.6422999999999774, 0.6916000000001077, 0.7211999999999534, 0.7997000000000298, 0.8182000000001608, 0.9574999999999818]","[0.08689999999978681, 0.18449999999984357, 0.23669999999992797, 0.2620999999999185, 0.3002999999998792, 0.40219999999999345, 0.48840000000018335, 0.5529999999998836, 0.5731999999998152, 0.6005000000000109, 0.8083999999998923, 0.9818999999997686, 0.9873999999999796, 1.0385000000001128, 1.0605999999997948]",[0.8811000000000604],"[0.5747999999998683, 0.7665000000001783]","[0.1352999999999156, 0.3577999999997701, 0.3825000000001637, 0.40790000000015425]","[0.22650000000021464, 0.45879999999988286, 0.4931000000001404, 0.5169999999998254, 0.5271999999999935, 0.6882999999997992, 0.7582000000002154, 1.1801000000000386, 1.183100000000195]"
90,0,M6,"[0.10230000000001382, 0.6068000000000211, 0.6489999999998872, 0.6750999999999294, 0.6880000000001019, 0.7328000000002248, 0.757799999999861, 0.7919000000001688, 0.8150000000000546, 0.9405000000001564, 1.0262000000002445, 1.177900000000136]","[0.03969999999981155, 0.08500000000003638, 0.29959999999982756, 0.5552999999999884, 0.6197000000001935, 0.656800000000203, 0.6999000000000706, 0.7087999999998829, 0.7121999999999389, 0.7242000000001099, 0.7307000000000698, 0.7575000000001637, 0.761199999999917, 0.7741000000000895, 0.8020999999998821, 0.8126000000002023, 0.8497000000002117, 0.8822000000000116, 0.8872000000001208, 0.8924000000001797, 0.9522000000001754]","[0.03960000000006403, 0.0787000000000262, 0.08500000000003638, 0.20100000000002183, 0.21039999999993597, 0.3312999999998283, 0.33770000000004075, 0.37199999999984357, 0.417699999999968, 0.480199999999968, 0.5291000000001986, 0.5569000000000415, 0.587500000000091, 0.6158000000000357, 0.623700000000099, 0.6298999999999069, 0.6739000000002306, 0.7921000000001186, 0.8106999999999971, 0.8218999999999141, 0.8326000000001841, 0.8881999999998698, 0.9684000000002015, 1.0129000000001724]","[0.6080000000001746, 0.7231999999999061, 0.7989999999999782, 1.0342999999998028, 1.0756000000001222]","[0.0545999999999367, 0.3043999999999869, 0.33120000000008076, 0.5289000000002488, 0.5652000000000044, 0.6127999999998792, 0.6984000000002197, 0.8218000000001666]",[],"[0.4416000000001077, 0.6156999999998334, 0.6738000000000284]"
91,0,M6,"[0.19309999999995853, 0.39489999999977954, 0.5473000000001775, 0.6035000000001673, 0.708299999999781, 1.038000000000011]","[0.14429999999993015, 0.3330000000000837, 0.41849999999976717, 0.46660000000019863, 0.5724999999997635, 0.6059999999997672, 0.6140000000000327, 0.625999999999749, 0.6469999999999345, 0.6790999999998348, 0.6873999999997977, 0.7231000000001586, 0.8049999999998363, 0.8712999999997919, 0.898200000000088, 0.9101999999998043, 0.9929999999999382, 1.1066000000000713, 1.1141999999999825, 1.1496000000001914, 1.1608000000001084]","[0.0945000000001528, 0.3510999999998603, 0.46079999999983556, 0.46610000000009677, 0.4989999999997963, 0.533100000000104, 0.5608000000001994, 0.5862000000001899, 0.6711999999997715, 0.7494999999998981, 0.7741000000000895, 0.8258999999998196, 0.903400000000147, 0.9562999999998283, 0.960700000000088, 1.0066999999999098, 1.0111000000001695, 1.050499999999829, 1.187800000000152]",[],"[0.3427000000001499, 0.533100000000104]",[0.24589999999989232],"[0.045900000000074215, 0.1772000000000844, 0.3789999999999054, 0.4884999999999309, 0.6806000000001404, 0.7984000000001288, 0.8157000000001062, 0.9014000000001943, 0.9803000000001703]"
92,0,M6,"[0.1677999999997155, 0.2982999999999265, 0.5577999999995882, 0.5957999999995991, 0.6365999999998166, 0.6975999999999658, 0.9592999999999847]","[0.06059999999979482, 0.39869999999973516, 0.5442999999995664, 0.5615999999995438, 0.5745999999999185, 0.6670999999996639, 0.6706999999996697, 0.7252999999996064, 0.7386999999998807, 0.7666999999996733, 0.8507999999997082, 0.8585999999995693, 0.9840999999996711, 1.0264999999999418, 1.0639999999998508, 1.0741999999995642, 1.1305999999999585]","[0.25919999999996435, 0.3111999999996442, 0.38259999999991123, 0.3941999999997279, 0.5827999999996791, 0.6472999999996318, 0.6707999999998719, 0.7518999999997504, 0.8080999999997402, 0.87729999999965, 1.1593999999995503]","[0.5052999999998065, 0.6066999999998188, 0.7474999999999454]","[0.4476999999997133, 1.1873999999997977]","[0.13719999999966603, 0.3192999999996573, 0.6057999999998174]","[0.09739999999965221, 0.38259999999991123, 0.7176999999996951, 0.7516999999998006, 0.975999999999658, 1.0638999999996486, 1.171799999999621]"
93,0,M6,"[0.08809999999994034, 0.6143999999999323, 1.1005999999997584]","[0.20429999999987558, 0.21720000000004802, 0.2238999999999578, 0.3838999999998123, 0.8541000000000167, 0.8876000000000204, 0.9387000000001535, 1.030699999999797, 1.1059999999997672, 1.154399999999896, 1.1729999999997744]","[0.15709999999990032, 0.16879999999991924, 0.2581000000000131, 0.27860000000009677, 0.2955000000001746, 0.3818999999998596, 0.4171000000001186, 0.4501000000000204, 0.5353999999997541, 0.5940000000000509, 0.7006999999998698, 0.7256999999999607, 1.1615999999999076]","[1.1181000000001404, 1.132799999999861]","[0.1570000000001528, 0.1687000000001717, 0.5778000000000247, 0.5938999999998487, 0.6298000000001593]","[0.5891999999998916, 0.9207000000001244]","[0.06460000000015498, 0.4499999999998181, 0.6035000000001673, 0.73050000000012, 0.7674999999999272]"
94,0,M6,"[0.42219999999997526, 0.4924999999998363, 0.6097999999997228, 0.6529999999997926, 1.000999999999749]","[0.013799999999719148, 0.13559999999961292, 0.42319999999972424, 0.5925999999999476, 0.6336999999998625, 0.642699999999877, 0.6616999999996551, 0.6737999999995736, 0.6846999999997934, 0.6982999999995627, 0.7745999999997366, 0.7972999999997228, 0.8964999999998327]","[0.08799999999973807, 0.09429999999974825, 0.19359999999960564, 0.274199999999837, 0.37079999999969004, 0.37809999999990396, 0.4784999999997126, 0.6418999999996231, 0.6528999999995904, 0.6608999999998559, 0.8491999999996551, 0.868199999999888, 0.9495999999999185, 0.9687999999996464, 1.0164999999997235, 1.1373999999996158, 1.1518999999998414]","[0.45169999999961874, 0.6186999999999898]","[0.08789999999999054, 0.3273999999996704, 0.38659999999981665, 0.8679999999999382, 0.8909999999996217, 0.8964999999998327]","[0.24109999999973297, 0.7518999999997504]","[0.2723999999998341, 0.27779999999984284, 0.4783999999999651, 0.5492999999996755, 0.6263999999996486, 0.7468999999996413, 1.1518999999998414]"
95,0,M5,"[0.02070000000003347, 0.024499999999989086, 0.10599999999976717, 0.2881000000002132, 0.5217999999999847, 0.5670000000000073, 0.6041000000000167, 0.6981000000000677, 0.7352999999998246, 0.7498000000000502, 0.9526000000000749, 1.0250999999998385, 1.1127999999998792]","[0.03040000000009968, 0.04059999999981301, 0.09569999999985157, 0.15819999999985157, 0.1734999999998763, 0.37750000000005457, 0.4229000000000269, 0.45719999999982974, 0.5185999999998785, 0.5365000000001601, 0.5803999999998268, 0.5864999999998872, 0.6023000000000138, 0.6053999999999178, 0.6192999999998392, 0.63799999999992, 0.6768999999999323, 0.6898999999998523, 0.7429000000001906, 0.7903000000001157, 0.8164000000001579, 0.8274000000001251, 0.8542999999999665, 0.9450999999999112, 0.9695999999999003, 1.1390999999998712]","[0.054500000000189175, 0.10100000000011278, 0.2076999999999316, 0.2775000000001455, 0.28890000000001237, 0.29899999999997817, 0.39649999999983265, 0.4389000000001033, 0.5007999999997992, 0.5815999999999804, 0.5934000000002015, 0.6394999999997708, 0.6606999999999061, 0.7361000000000786, 1.0016999999998006, 1.164299999999912, 1.1907999999998538]",[0.6154000000001361],"[0.02179999999998472, 0.0706000000000131, 0.29280000000017026, 0.9450000000001637]","[0.3827000000001135, 0.48720000000002983]","[0.14600000000018554, 0.8119000000001506, 0.8906999999999243, 0.9519000000000233, 1.012499999999818, 1.1408999999998741, 1.1730999999999767, 1.1763999999998305]"
96,0,M5,"[0.12649999999985084, 0.5105999999996129, 0.5580999999997402, 0.595299999999952, 0.7468999999996413, 1.080500000000029, 1.1208999999998923]","[0.11719999999968422, 0.12639999999964857, 0.19119999999975335, 0.2302999999997155, 0.2848999999996522, 0.3472999999999047, 0.40899999999965075, 0.4331999999999425, 0.45640000000003056, 0.6015999999999622, 0.6079999999997199, 0.6153999999996813, 0.6257999999997992, 0.6613999999999578, 0.6871999999998479, 0.6932999999999083, 0.7087999999998829, 0.7437999999997373, 0.7914999999998145, 0.796100000000024, 0.8647999999998319, 0.8717999999998938, 0.9893999999999323, 1.0274999999996908, 1.0771999999997206, 1.0846999999998843]","[0.05069999999977881, 0.09009999999989304, 0.14529999999967913, 0.19110000000000582, 0.3269999999997708, 0.3994999999999891, 0.4032999999999447, 0.5227999999997337, 0.8297999999999774, 0.9103000000000065, 1.067199999999957]","[0.07019999999965876, 0.5857999999998356, 0.615099999999984, 0.6255999999998494, 0.6394000000000233]",[1.086999999999989],"[0.24479999999994106, 0.25569999999970605, 0.9954999999999927]","[0.07019999999965876, 0.33439999999973224, 0.4179999999996653, 0.4460999999996602, 0.554899999999634, 0.6057999999998174, 0.8550000000000182, 0.8652999999999338, 0.8917999999998756, 0.9026999999996406, 1.1891999999998006]"
97,0,M5,"[0.49409999999943466, 0.5544999999997344, 0.5829999999996289, 0.5877999999997883, 0.62729999999965, 0.6612999999997555, 0.7537999999995009, 0.8016999999995278, 0.8378999999995358, 1.0300999999994929, 1.1101999999996224, 1.1787999999996828]","[0.03639999999950305, 0.045499999999719876, 0.13529999999946085, 0.19519999999965876, 0.21759999999949287, 0.2909999999997126, 0.43369999999958964, 0.4683999999997468, 0.500999999999749, 0.5735999999997148, 0.600699999999506, 0.6266999999998006, 0.6540999999997439, 0.6697999999996682, 0.6787999999996828, 0.7084999999997308, 0.7600999999995111, 0.7697999999995773, 0.7846999999997024, 0.7957999999994172, 0.8140999999995984, 1.1144999999996799]","[0.10979999999972279, 0.1422999999995227, 0.229099999999562, 0.6221999999997934, 0.8820999999998094, 1.022099999999682, 1.0536999999994805, 1.0847999999996318, 1.0899999999996908, 1.19629999999961]","[0.00279999999975189, 0.025799999999435386, 0.03359999999975116, 0.4007999999994354, 0.4792999999995118, 0.48419999999941865, 0.8700999999996384]","[0.1865999999995438, 0.7600999999995111]","[0.155699999999797, 0.4139999999997599, 0.8841999999995096]","[0.4887999999996282, 0.7429999999994834, 0.9166999999997643, 0.9336999999995896, 1.022099999999682, 1.1375999999995656]"
98,0,M5,"[0.014999999999417923, 0.10879999999951906, 0.3210999999996602, 0.36869999999953507, 0.46749999999974534, 0.6221999999997934, 0.6281999999996515, 0.7021999999997206, 0.7145999999997912, 1.0426999999995132]","[0.11809999999968568, 0.20109999999976935, 0.21159999999963475, 0.24259999999958382, 0.2549999999996544, 0.2771999999995387, 0.3548999999998159, 0.367399999999634, 0.39159999999947104, 0.5243999999997868, 0.6077999999997701, 0.6277999999997519, 0.6338999999998123, 0.6551999999996951, 0.6833999999994376, 0.6950999999994565, 0.7448999999996886, 0.7866999999996551, 0.793699999999717, 0.7984999999994216, 0.8491999999996551, 1.1722999999997228]","[9.999999974752427e-05, 0.05289999999968131, 0.12319999999954234, 0.2308999999995649, 0.4299999999998363, 0.44579999999950815, 0.5096999999996115, 0.5211999999996806, 0.5991999999996551, 0.6563999999998487, 0.6722999999997228, 0.7952999999997701, 0.8208999999997104, 0.8572999999996682, 0.875199999999495, 0.9436999999998079, 0.9930999999996857, 1.0036999999997533, 1.1432999999997264]","[0.003499999999803549, 0.11689999999953216, 0.4750999999996566, 0.5622999999995955, 1.0276999999996406]",[9.999999974752427e-05],[0.5576999999998407],"[0.299399999999423, 0.3174999999996544, 0.40349999999943975, 0.6247999999995955, 0.677799999999479, 0.7874999999994543, 1.1625999999996566]"
99,0,M5,"[0.06669999999985521, 0.2706999999995787, 0.375999999999749, 0.732199999999466, 0.773099999999431, 0.8110999999994419, 0.8227999999994609, 0.8400999999994383, 0.8522999999995591, 1.0406999999995605]","[0.033399999999801366, 0.08689999999978681, 0.1137999999996282, 0.4177999999997155, 0.4485999999997148, 0.48789999999962674, 0.512199999999666, 0.5916999999994914, 0.6145999999994274, 0.6253999999994448, 0.686399999999594, 0.7294999999994616, 0.7466999999996915, 0.8669999999997344, 1.1262999999994463]","[0.034099999999853026, 0.10669999999981883, 0.21519999999964057, 0.2638999999994667, 0.2974999999996726, 0.3710999999998421, 0.373899999999594, 0.496799999999439, 0.6014999999997599, 0.7055999999997766, 0.8812999999995554, 0.9213999999997213, 0.9624999999996362, 1.011899999999514, 1.0968999999995503]","[0.19419999999945503, 0.198399999999765]","[0.09969999999975698, 0.6468999999997322, 1.069199999999455]","[0.15779999999949723, 0.495499999999538]","[9.999999974752427e-05, 0.02099999999973079, 0.05069999999977881, 0.14969999999948413, 0.26199999999971624, 0.3710999999998421, 0.460599999999431, 0.5145999999995183, 0.5227999999997337, 0.5554999999994834, 0.7235999999998057, 0.8930999999997766, 0.9739999999997053, 1.1560999999996966, 1.188499999999749]"
100,0,M4,"[0.20730000000003201, 0.362999999999829, 0.6011999999996078, 0.6760999999996784, 0.8165999999996529]","[0.05709999999999127, 0.13229999999975917, 0.21849999999994907, 0.25609999999960564, 0.2764999999999418, 0.31459999999970023, 0.34859999999980573, 0.4869999999996253, 0.573699999999917, 0.6304999999997563, 0.641399999999976, 0.6462999999998829, 0.6734999999998763, 0.6763999999998305, 0.7112999999999374, 0.7671999999997752, 0.8194999999996071, 0.8222999999998137, 0.9377999999996973, 0.949699999999666, 1.1145999999998821, 1.1585999999997512, 1.1947000000000116]","[0.022999999999683496, 0.14089999999987413, 0.16939999999976862, 0.22010000000000218, 0.24879999999984648, 0.2866999999996551, 0.35889999999972133, 0.4869999999996253, 0.8309999999996762, 1.0954999999999018, 1.1077000000000226, 1.1792999999997846]",[],[0.20509999999967476],"[0.0003999999998995918, 1.1839999999997417]","[0.29779999999982465, 0.34649999999965075, 0.3494999999998072, 0.6526999999996406, 0.672099999999773, 0.8802999999998065, 1.1114999999999782, 1.1534999999998945]"
101,0,M4,"[0.2817000000000007, 0.5765999999998712, 0.5974999999998545, 0.6673000000000684, 0.9968999999996413, 1.1985999999997148]","[0.02250000000003638, 0.15009999999983847, 0.15929999999980282, 0.4921999999996842, 0.5184999999996762, 0.6297999999997046, 0.6630999999997584, 0.7192999999997483, 0.9000999999998385, 0.9938999999999396, 1.0295999999998457, 1.1378999999997177, 1.1476999999999862]","[0.005499999999756255, 0.02709999999979118, 0.07490000000007058, 0.17450000000008004, 0.31639999999970314, 0.3407999999999447, 0.3599999999996726, 0.41030000000000655, 0.4272999999998319, 0.5338999999999032, 0.7260999999998603, 0.9283999999997832, 0.9863999999997759, 1.0148999999996704, 1.0297999999997955, 1.0378000000000611, 1.0452000000000226, 1.1623999999997068]",[0.6630999999997584],[0.2316000000000713],"[0.028099999999994907, 0.3994999999999891, 1.0656999999996515]","[0.016499999999723514, 0.03519999999980428, 0.0747999999998683, 0.36389999999983047, 0.6885999999999513, 0.6963999999998123, 0.7529999999997017, 0.8753999999998996]"
102,0,M4,"[0.04809999999952197, 0.191899999999805, 0.4721999999997024, 0.5618999999996959, 0.6560999999996966, 0.6618999999996049, 0.7079999999996289]","[0.050099999999474676, 0.4568999999996777, 0.5692999999996573, 0.7448999999996886, 0.880399999999554, 1.1166999999995824, 1.1435999999998785]","[0.00039999999944484443, 0.030799999999544525, 0.047999999999774445, 0.0696999999995569, 0.39769999999953143, 0.4989999999997963, 0.5244999999995343, 0.5500999999994747, 0.7734999999997854, 0.824399999999514, 0.8722999999995409, 0.8899999999998727, 0.9316999999996369, 0.9826999999995678, 1.0271999999995387]","[0.25829999999950815, 1.120499999999538]","[0.0694999999996071, 0.28399999999965075, 0.7733999999995831]",[],"[0.21239999999988868, 0.2689999999997781, 0.3022999999998319, 0.39519999999947686, 0.47129999999970096, 0.5407999999997628, 0.5804999999995744, 0.8106999999995423, 0.8242999999997664, 0.8343999999997322, 0.8899999999998727, 0.927799999999479, 1.0487999999995736, 1.1450999999997293]"
103,0,M4,"[0.04159999999956199, 0.45739999999977954, 0.5558999999998377, 0.6770999999998821, 0.6988999999998668, 0.7560999999996056, 1.0844999999994798]","[0.030899999999746797, 0.09469999999964784, 0.10429999999951178, 0.1839999999997417, 0.18799999999964712, 0.21399999999948704, 0.5741999999995642, 0.5969999999997526, 0.6069999999995161, 0.6477999999997337, 0.6511999999997897, 0.718199999999797, 0.7617999999997664, 0.7646999999997206, 0.8028999999996813, 0.8172999999997046, 1.0399999999995089]","[0.025799999999890133, 0.03679999999985739, 0.1111999999998261, 0.16949999999951615, 0.35029999999960637, 0.3576999999995678, 0.3757999999997992, 0.6231999999995423, 0.6681999999996151, 0.6724999999996726, 0.6848999999997432, 0.9191999999998188, 0.9223999999994703, 0.971599999999853, 1.036899999999605, 1.0646999999994478, 1.0875999999998385, 1.125199999999495, 1.171299999999519]","[0.6420999999995729, 0.6561999999994441, 0.7385999999996784, 0.8813999999997577, 0.9124999999994543]","[0.36249999999972715, 0.8855999999996129]","[0.525199999999586, 0.5338999999994485]","[0.0635999999994965, 0.08369999999968059, 0.18279999999958818, 0.24959999999964566, 0.3125999999997475, 0.32439999999951397, 0.4398999999998523, 0.4968999999996413, 0.7013999999994667, 0.8893999999995685, 1.1219999999998436]"
104,0,M4,"[0.06479999999965003, 0.14709999999968204, 0.2209999999995489, 0.3627999999998792, 0.5113999999998668, 0.6988999999998668, 1.042899999999463]","[0.000699999999596912, 0.009999999999763531, 0.2753999999995358, 0.40959999999950014, 0.43409999999948923, 0.6683999999995649, 0.6988999999998668, 0.7931999999996151, 0.8578999999995176, 0.9890999999997803]","[0.004799999999704596, 0.1192999999998392, 0.1275999999998021, 0.1479999999996835, 0.28319999999985157, 0.2989999999995234, 0.5891999999998916, 0.6450999999997293, 0.7131999999996879, 0.7403999999996813, 0.8580999999994674, 0.9529999999995198, 1.0110999999997148, 1.1430999999997766, 1.1523999999994885, 1.1627999999996064, 1.180699999999888]","[0.7297999999996136, 1.1502999999997883]","[0.22069999999985157, 0.6205999999997402, 0.7015999999998712]","[0.03129999999964639, 0.48019999999951324, 0.6648999999997613, 1.0144999999997708]","[0.11039999999957217, 0.2468999999996413, 0.2684999999996762, 0.5091999999995096, 0.5890999999996893, 0.9019999999995889]"
105,0,M3,[0.17459999999982756],"[0.323399999999765, 0.3417999999996937, 0.4383999999995467, 0.5343999999995503, 0.6818999999995867, 0.7127999999997883, 0.9133999999999105, 1.0227999999997337, 1.1166999999995824]","[0.08169999999972788, 0.1414999999997235, 0.16239999999970678, 0.2426999999997861, 0.26159999999981665, 0.2689999999997781, 0.3055999999996857, 0.37219999999979336, 0.3940999999995256, 0.5017999999995482, 0.5286999999998443, 0.532799999999952, 0.556999999999789, 0.6945999999998094, 0.7161999999998443, 0.8403999999995904, 1.0143999999995685, 1.0508999999997286, 1.0752999999995154, 1.1499999999996362]","[0.05669999999963693, 0.7726999999995314]","[0.5016999999998006, 0.6694999999995161, 0.7900999999997111, 0.9672999999997955]",[],"[0.04859999999962383, 0.10929999999962092, 0.819999999999709, 0.9201999999995678, 0.9530999999997221, 1.0252999999997883, 1.073099999999613, 1.1437999999998283]"
106,0,M3,[0.491099999999733],"[0.09439999999949578, 0.13899999999966894, 0.4823999999998705, 0.5870999999997366, 0.7270999999996093, 0.7774999999996908, 0.8325999999997293, 0.9024999999996908, 0.9929999999994834, 1.137499999999818, 1.1572999999998501]","[0.07059999999955835, 0.09979999999950451, 0.3215999999997621, 0.6620999999995547, 0.7294999999994616, 0.8579999999997199, 0.966099999999642, 0.985599999999522, 1.009599999999864, 1.076799999999821]",[],[0.21389999999973952],"[0.12839999999960128, 0.22149999999965075, 0.3690999999998894, 0.8961999999996806, 1.0062999999995554]","[0.07059999999955835, 0.6079999999997199, 0.7702999999996791, 1.0914999999995416]"
