,label,stimuli,S1U1,S2U1,S2U2,S2U3,S2U4,S2U5,S3U1,S3U2,S4U1,S1U2,S1U3,S3U3
91,0,M6,"[0.012100000000145883, 0.0238000000001648, 0.04570000000012442, 0.053100000000085856, 0.07500000000004547, 0.08700000000021646, 0.12340000000017426, 0.5838000000001102, 0.6006000000002132, 0.6273000000001048, 0.6428000000000793, 0.6536000000000968, 0.6714000000001761, 0.748600000000124]","[0.12090000000011969, 0.6133000000002085, 0.6286000000000058, 0.6367000000000189, 0.662900000000036, 0.6671000000001186, 0.6776000000002114, 0.7041000000001532, 0.7344000000000506, 0.7527000000000044, 0.7793000000001484, 0.7909000000001924, 0.8120000000001255, 0.8301000000001295, 0.8367000000000644, 0.8427000000001499, 0.884900000000016, 0.8927000000001044, 0.9015000000001692, 0.9095000000002074, 0.9479000000001179]",[0.19600000000014006],[0.6498000000001412],"[0.037500000000136424, 0.4149000000002161, 0.5630000000001019, 0.5919000000001233, 0.6064000000001215, 0.7216000000000804, 0.7647000000001754, 0.8201000000001386, 0.8535000000001673, 0.8654000000001361, 1.0896000000000186, 1.1221000000000458]",[],"[0.5092000000001917, 0.8203000000000884, 0.8339000000000851, 0.9712000000001808, 1.0059000000001106, 1.0897000000002208]",[],"[0.30500000000006366, 0.3363000000001648, 0.883600000000115, 1.0244000000000142]",[0.19610000000011496],"[0.008500000000140062, 0.0706000000000131, 0.48890000000005784]","[0.4697000000001026, 0.5041000000001077, 0.5342000000000553, 0.5596000000000458, 0.5677000000000589, 0.6006000000002132, 0.6693000000000211, 0.7663000000000011, 0.8020000000001346, 1.1521000000000186]"
92,0,M6,[0.8336000000001604],"[0.6572000000001026, 0.6656000000000404, 0.6709000000000742, 0.6811000000002423, 0.6933000000001357, 0.6973000000000411, 0.7116000000000895, 0.7146000000002459, 0.7219000000002325, 0.7307000000000698, 0.7775000000001455, 0.7906000000000404, 0.7963000000002012, 0.9703000000001794, 1.1497000000001663]",[1.0554000000001906],[],"[0.5588000000002467, 0.587800000000243, 0.735300000000052, 0.8057000000001153, 0.9098000000001321, 0.9487000000001444, 1.0596000000000458]","[0.7042000000001281, 0.8651000000002114, 0.873600000000124, 0.8984000000000378, 0.9206000000001495, 0.9349000000001979, 0.965900000000147, 0.9965000000001965]",[],[],"[0.8505000000002383, 0.8632000000002336]",[],"[0.6278000000002066, 0.9919000000002143, 0.9998000000000502, 1.019800000000032, 1.054600000000164, 1.0600000000001728, 1.075900000000047, 1.0983000000001084, 1.1019000000001142, 1.1192000000000917, 1.132300000000214]",[]
93,0,M6,"[0.4048000000000229, 0.854200000000219, 0.9159000000001924, 0.9248000000002321, 0.9598000000000866, 0.9656000000002223, 1.106000000000222]","[0.05670000000009168, 0.05960000000004584, 0.06660000000010768, 0.08290000000010878, 0.09740000000010696, 0.10850000000004911, 0.11950000000024374, 0.5381000000002132, 0.6427000000001044, 0.7066000000002077, 0.7212000000001808, 0.8540000000000418, 0.8597000000002026, 0.8985000000002401, 0.9991000000002259, 1.1737000000000535]",[],[0.18640000000004875],"[0.04320000000006985, 0.11380000000008295, 0.2217000000000553, 0.6997000000001208, 0.8956000000000586]","[0.20480000000020482, 0.21650000000022374, 0.3531000000000404, 1.0658000000000811, 1.1525000000001455, 1.1701000000000477, 1.19600000000014]",[0.7634000000000469],"[0.30950000000007094, 0.38830000000007203, 1.0551000000000386, 1.1455000000000837, 1.1622000000002117]",[0.22590000000013788],[0.22000000000002728],"[0.010700000000042564, 0.01770000000010441, 0.026700000000118962, 0.042500000000245564, 0.06360000000017862, 0.07650000000012369, 0.10790000000019973, 0.11310000000003129, 0.15440000000012333, 0.16190000000005966, 0.19090000000005602, 0.4817000000000462, 0.48830000000020846, 0.5175000000001546, 0.544800000000123, 0.5479000000000269, 0.5628000000001521, 0.5750000000000455, 0.5866000000000895, 0.6191000000001168, 0.6416000000001532, 0.6516000000001441, 1.005400000000236, 1.1181000000001404, 1.156400000000076, 1.1701000000000477, 1.1882000000000517]","[0.4781000000000404, 0.5358000000001084, 0.7481000000000222, 0.753400000000056, 0.7884000000001379, 0.8557000000000698, 0.8585000000000491, 0.8713000000002467, 1.015400000000227]"
94,0,M6,"[0.023000000000138243, 1.0924000000002252]","[0.048400000000128784, 0.1207000000001699, 0.17880000000013752, 0.34710000000018226, 0.433100000000195, 0.5066000000001623, 0.5095000000001164, 0.5602000000001226, 0.5639000000001033, 0.5679000000002361, 0.5881000000001677, 0.6002000000000862, 0.6082000000001244, 0.687900000000127, 0.755100000000084, 0.7710000000001855, 1.0924000000002252]","[0.27280000000018845, 0.30310000000008586, 0.3610000000001037]",[],"[0.1509000000000924, 0.3084000000001197, 0.4500000000000455, 0.735300000000052, 0.883600000000115, 0.9102000000000317, 1.1146000000001095]","[0.4212000000002263, 0.4812000000001717, 1.076100000000224]","[0.01890000000003056, 0.6356000000000677]","[0.7053000000000793, 0.7091000000000349, 0.7434000000000651]","[0.0339000000001306, 0.2381000000000313, 0.99350000000004]","[0.27300000000013824, 0.30310000000008586, 0.3610000000001037]","[0.007800000000088403, 0.0136000000002241, 0.050900000000183354, 0.09800000000018372, 0.12210000000004584, 0.29520000000002256, 0.31780000000003383, 0.3579000000001997, 0.4669000000001233, 0.47890000000006694]","[1.002100000000155, 1.021600000000035, 1.025400000000218]"
95,0,M5,"[0.5082999999999629, 0.9092999999998028]","[0.2154000000000451, 0.22179999999980282, 0.2258999999999105, 0.25509999999985666, 0.38859999999976935, 0.4280999999996311, 0.6756999999997788, 0.7229999999999563, 0.7383999999997286, 0.7586999999998625, 0.8463999999999032]",[0.0328999999996995],"[0.35599999999976717, 0.3735999999998967, 0.4657999999999447, 0.5792999999998756, 0.6255999999998494, 0.693199999999706, 0.7810999999996966, 0.7872999999999593, 0.9164999999998145]","[0.16280000000006112, 1.0335000000000036]","[0.38220000000001164, 0.5007000000000517, 0.5088999999998123, 0.5261999999997897, 0.666899999999714]",[],"[0.6597999999999047, 0.6727000000000771, 0.6911000000000058, 0.6950999999999112, 0.7705999999998312]","[0.24329999999963547, 0.29129999999986467]",[0.0330999999996493],"[0.8213000000000648, 0.8253999999997177, 1.0178000000000793, 1.0273999999999432, 1.0339999999996508]",[0.5283999999996922]
96,0,M5,"[1.1219999999993888, 1.1698999999994157]","[0.6646999999998116, 0.7018999999995685, 0.7615999999998166, 0.9678999999996449, 1.0256999999996879, 1.0494999999996253, 1.0934999999994943, 1.1164999999996326]","[0.7401999999997315, 0.8297999999995227]","[1.0717999999997119, 1.1008999999994558]","[0.06089999999949214, 0.4064999999995962, 0.4322999999994863, 0.5412999999994099, 0.8617999999996755, 0.8690999999994347, 1.1078999999995176]","[0.8381999999996879, 0.9214999999994689, 0.9427999999998065, 0.9634999999993852, 0.9795999999996639, 1.0526999999997315, 1.0611999999996442, 1.0888999999997395]","[0.8604999999997744, 1.0301999999996951, 1.0392999999994572, 1.074399999999514, 1.1284999999998035]",[],"[0.01889999999957581, 0.32099999999945794]","[0.740299999999479, 0.9584999999997308]","[0.12969999999950232, 0.17419999999947322, 0.21139999999968495, 0.222599999999602, 0.46579999999948996, 0.48769999999967695, 0.5073999999995067, 0.529599999999391, 0.5919999999996435]","[0.7900999999997111, 0.8526999999994587, 1.1521999999995387]"
97,0,M5,"[0.21059999999988577, 0.6968999999999141, 1.1719999999995707]","[0.016099999999823922, 0.13839999999981956, 0.23299999999971988, 0.7566999999999098, 0.8102999999996428]","[0.6384999999995671, 0.6698999999998705, 0.7392999999997301]","[0.0045999999997548, 0.04779999999982465, 0.07179999999971187, 0.09869999999955326, 0.15279999999984284]","[0.22679999999991196, 0.7028999999997723, 0.9136999999996078]","[0.05909999999948923, 0.1273999999998523, 0.13189999999985957, 0.19219999999950232, 0.25139999999964857, 0.2705999999998312, 0.6987999999996646]",[0.08639999999968495],[],[],"[0.6385999999997694, 0.6700999999998203, 0.7392999999997301]","[0.2996999999995751, 0.3316999999997279, 0.36629999999968277]",[]
98,0,M5,"[0.11940000000004147, 0.2747999999996864, 0.5645999999997002, 0.6248000000000502, 0.7042999999998756, 0.8256999999998698]","[0.018299999999726424, 0.032299999999850115, 0.03609999999980573, 0.047000000000025466, 0.08030000000007931, 0.12549999999964712, 0.1437999999998283, 0.15009999999983847, 0.1653999999998632, 0.24179999999978463, 0.2745999999997366, 0.37059999999974025, 0.3935999999998785, 0.45839999999998327, 0.5003999999998996, 0.5398000000000138, 0.5951000000000022, 0.6183999999998377, 0.6399999999998727, 0.6774000000000342, 0.6891999999998006, 0.7125999999998385, 0.7253000000000611, 0.8683999999998377, 0.882799999999861, 0.898899999999685]",[0.5090000000000146],"[0.278599999999642, 0.3148999999998523, 0.3237999999996646, 0.3813999999997577, 0.4378999999998996, 0.46279999999978827, 0.5213999999996304, 0.5747999999998683]","[0.13599999999996726, 0.29759999999987485, 0.3604000000000269, 0.43269999999984066, 0.5920999999998457, 0.7516999999998006]","[0.4272999999998319, 0.48919999999998254, 0.49679999999989377, 0.5184999999996762, 0.5780999999997221, 0.6059000000000196]","[0.08059999999977663, 0.46270000000004075, 0.5079999999998108, 0.934099999999944]",[],[0.576799999999821],[0.5090999999997621],"[0.3453999999996995, 0.34999999999990905, 0.35819999999966967, 0.3609999999998763, 0.37889999999970314, 0.39210000000002765, 0.3955999999998312, 0.4062999999996464, 0.4194999999999709, 0.43329999999969004, 0.44470000000001164, 0.4499999999998181, 0.4922999999998865, 0.5045999999997548, 0.5223999999998341, 0.5461999999997715, 0.5573999999996886, 0.5898999999999432, 0.5937999999996464, 0.6177999999999884, 0.6570999999999003, 0.6756999999997788, 0.6793999999999869, 0.6945000000000618, 0.7192000000000007, 0.7590999999997621]","[0.06500000000005457, 0.36779999999998836, 0.4944000000000415, 0.5769000000000233, 0.7251999999998588, 0.743199999999888, 0.7998999999999796]"
99,0,M5,"[0.03919999999970969, 0.04489999999987049, 0.06399999999985084, 0.08619999999973516, 0.0911999999998443, 0.09799999999995634, 0.15670000000000073, 0.6781999999998334, 0.6940999999997075, 0.7451999999998407, 0.7575999999999112, 0.8083999999998923, 0.8571999999999207]",[0.7982999999999265],[],"[0.09940000000005966, 0.7698999999997795, 0.8523999999997613]","[0.04860000000007858, 0.7480000000000473, 0.810399999999845, 0.9541999999996733, 1.0569000000000415, 1.1066999999998188, 1.1281999999996515, 1.1938000000000102]","[0.6865999999999985, 0.6941999999999098, 0.7520999999997002, 0.7636999999999716]","[0.1758999999997286, 0.8874999999998181, 1.1574000000000524]","[0.1661999999996624, 0.21270000000004075, 0.25929999999971187]","[0.23270000000002256, 1.0028999999999542]","[0.04790000000002692, 0.0828999999998814]",[],"[0.826799999999821, 0.8359999999997854, 1.0154999999999745]"
100,0,M4,"[0.9063000000001011, 0.9701000000000022, 1.183799999999792]","[0.6552999999998974, 0.6918000000000575, 0.7546999999999571, 0.7754999999997381, 0.8296000000000276, 0.8564000000001215]","[0.3534999999997126, 0.4719000000000051]",[],"[0.49739999999974316, 0.5066999999999098, 1.1860999999998967]",[0.6399999999998727],[0.8714999999997417],[],[0.8270999999999731],"[0.35359999999991487, 0.4719999999997526]","[0.20710000000008222, 0.21520000000009532, 0.25, 0.7015999999998712]",[]
101,0,M4,"[0.4776999999999134, 0.4861000000000786, 0.5032000000001062]","[0.43269999999984066, 0.6929999999997563, 0.7304999999996653, 0.7339999999999236, 0.7370999999998276, 0.7460000000000946, 0.7489999999997963, 0.7550999999998567, 0.7716000000000349, 0.7898999999997613, 0.8114999999997963, 0.8840999999997621, 0.894800000000032, 0.9672999999997955]","[0.8087000000000444, 0.8721999999997934]",[],"[0.7233999999998559, 0.8161999999997533, 0.820299999999861, 0.9771999999998116]",[0.9143999999996595],[],[],"[0.7786999999998443, 0.9029000000000451]","[0.7770999999997912, 0.8087000000000444, 0.8723999999997432]",[],[0.8198999999999614]
102,0,M4,"[0.014599999999973079, 0.044499999999970896, 0.21019999999998618, 0.29719999999997526, 0.4175000000000182, 1.172099999999773]","[0.7804000000000997, 0.8186000000000604, 0.8287999999997737]","[0.06289999999989959, 0.20209999999997308, 0.2581000000000131]",[],"[0.0079000000000633, 0.6399999999998727]",[],[0.5018999999997504],[],"[0.007699999999658758, 0.5597999999999956]","[0.06300000000010186, 0.2021999999997206, 0.2582999999999629]",[],"[0.31219999999984793, 0.6997999999998683, 0.7645999999999731]"
103,0,M4,"[0.21769999999969514, 1.1864000000000487]","[0.20249999999987267, 0.8611999999998261, 0.9420999999997548, 1.1140000000000327, 1.1437999999998283, 1.1684999999997672]","[0.14849999999978536, 0.18659999999999854]",[],"[0.8458999999998014, 1.1792999999997846]","[0.19499999999970896, 0.20699999999987995, 0.22339999999985594, 0.23779999999987922]","[0.20919999999978245, 0.39049999999997453, 0.5935999999996966]",[],"[0.09380000000010114, 0.30130000000008295, 1.0205000000000837, 1.1299999999996544]","[0.14869999999973516, 0.18669999999974607]","[0.027499999999690772, 0.21389999999973952, 0.22280000000000655, 0.2367999999996755, 0.26569999999992433, 0.2972999999997228, 0.30429999999978463, 0.31970000000001164, 0.3750999999997475, 0.3943999999996777, 0.6192000000000917, 1.1176000000000386, 1.1623999999997068, 1.1799000000000888, 1.1975999999999658]","[0.06410000000005311, 0.08140000000003056, 0.14899999999988722, 0.18089999999983775, 0.21549999999979264, 0.22820000000001528, 0.28159999999979846, 0.2954999999997199, 0.3033999999997832, 0.31219999999984793, 0.3966000000000349, 0.411200000000008, 0.5648999999998523, 0.6812999999997373]"
104,0,M4,"[0.02790000000004511, 0.5744999999997162]","[0.8701999999998407, 0.9630999999999403, 0.9892999999997301, 1.044499999999971, 1.0567999999998392, 1.0596000000000458, 1.0751000000000204]",[],"[0.25569999999970605, 0.9215999999996711, 1.1053999999999178]","[0.4479999999998654, 0.5046999999999571, 0.8654999999998836]","[0.4750999999996566, 0.7534999999998035, 0.8890999999998712, 0.8979999999996835, 1.0830000000000837, 1.10149999999976, 1.1295999999997548, 1.1496999999999389, 1.1815999999998894, 1.1880000000001019]",[0.4884999999999309],[0.0045999999997548],"[0.7516000000000531, 0.8323999999997795, 0.8559000000000196]",[0.006199999999807915],"[0.03919999999970969, 0.13889999999992142, 0.23039999999991778, 0.3432999999999993, 0.3708999999998923, 0.3786000000000058, 0.384900000000016, 0.4148000000000138, 0.4227000000000771, 0.44039999999995416, 0.4485999999997148, 0.46909999999979846, 0.47779999999966094, 0.4899999999997817, 0.5236999999997352, 0.5472999999997228, 0.5632999999997992, 0.586699999999837, 0.5953999999996995, 0.6097999999997228, 0.6441999999997279, 0.7060999999998785, 0.7255000000000109, 0.7415000000000873, 0.9248999999999796, 0.9385999999999513, 0.9639999999999418, 1.1367999999997664, 1.1505999999999403, 1.1706999999996697, 1.1878999999998996]","[0.5232999999998356, 0.6304999999997563]"
105,0,M3,"[0.041100000000142245, 0.11200000000008004, 0.16260000000011132, 0.6074000000000979, 0.6153000000001612]","[0.3845000000001164, 0.39030000000002474, 0.4435000000000855, 0.4996000000001004, 0.5377000000000862, 0.5966000000000804, 0.6363000000001193, 0.6607000000001335, 0.7244000000000597, 0.7409000000000106, 0.7626000000000204, 0.7858000000001084, 0.820699999999988, 0.8552000000001954, 0.8593000000000757, 0.8831000000000131]",[],[],"[0.12000000000011823, 0.17820000000006075, 0.24400000000014188, 0.567600000000084, 0.6790000000000873, 0.7080000000000837, 0.7355000000000018, 0.7467000000001462, 0.7528000000002066, 0.8070000000000164, 0.8511000000000877, 0.9205000000001746, 1.005100000000084]",[],"[0.07200000000011642, 0.7346000000000004, 0.7453000000000429, 0.7660000000000764, 0.7810000000001764, 0.8105000000000473, 0.8459000000000287, 0.9963999999999942, 1.0125000000000455, 1.190900000000056]","[0.4168000000001939, 0.4235000000001037, 0.4954000000000178]",[0.7463999999999942],[],"[0.1389000000001488, 0.14360000000010587, 0.14640000000008513, 0.1589000000001306, 0.17870000000016262, 0.5643000000000029]","[0.45390000000020336, 0.7498000000000502, 0.7628000000001975]"
106,0,M3,"[0.023400000000037835, 0.15949999999998, 0.20059999999989486, 0.23119999999994434, 0.27369999999996253, 0.3550999999999931, 0.3651999999999589, 0.45879999999988286, 0.4714999999998781, 0.7550999999998567, 0.8275999999998476]","[0.08529999999996107, 0.3392999999998665, 0.34410000000002583, 0.3471999999999298, 0.4250999999999294, 0.43200000000001637, 0.4555000000000291, 0.49109999999996035, 0.5838999999998578, 0.6300999999998567, 0.6421000000000276, 0.6521000000000186, 0.664299999999912, 0.6877999999999247, 0.723299999999881, 0.7391999999999825, 0.7596999999998388, 0.7780999999999949, 0.8001999999999043, 0.8252999999999702, 0.8281999999999243, 0.8520999999998367]",[],"[0.021600000000034925, 0.04909999999995307, 0.07909999999992579, 0.12199999999984357, 0.12940000000003238, 0.2217000000000553, 0.23270000000002256, 0.26289999999994507, 0.2739999999998872, 0.31780000000003383, 0.32780000000002474, 0.40079999999989013, 0.41229999999995925, 0.4379999999998745, 0.4643999999998414, 0.5389000000000124, 0.5455999999999221, 0.5575999999998658, 0.6041999999999916]","[0.2480000000000473, 0.2820999999999003, 0.2987000000000535, 0.509900000000016, 0.5751000000000204, 0.7712999999998829]","[0.005099999999856664, 0.5001999999999498, 0.5240999999998621, 0.5333000000000538]","[0.8293999999998505, 0.8625999999999294, 0.8878999999999451, 0.9150999999999385, 0.9178999999999178]",[],[0.4593999999999596],[0.2563999999999851],[],"[0.7936999999999443, 0.8215000000000146, 0.8710999999998421]"
107,0,M3,[],"[0.3970999999999094, 0.4073000000000775, 0.4232999999999265, 0.47299999999995634, 0.4775999999999385, 0.5588000000000193, 0.6773000000000593, 0.7545999999999822, 0.7687000000000808, 0.7989000000000033, 0.8050000000000637, 0.8396000000000186, 0.9104999999999563, 1.1474000000000615, 1.1782000000000608]",[],"[0.056599999999889405, 0.16200000000003456, 0.18640000000004875]","[0.0362999999999829, 0.17319999999995161, 0.29340000000001965, 0.37789999999995416, 0.7902999999998883, 1.0564999999999145, 1.1108999999999014, 1.1410000000000764]",[],"[0.29379999999991924, 0.8414999999999964, 0.9761000000000877, 1.098299999999881, 1.113800000000083]","[0.48679999999990287, 0.5405000000000655]","[0.5586000000000695, 0.7618999999999687, 0.990099999999984]",[],"[0.02539999999999054, 0.0988999999999578, 0.11239999999997963, 0.23119999999994434, 0.23700000000008004, 0.25530000000003383, 0.2701999999999316, 0.4555000000000291, 0.47669999999993706, 0.8751999999999498, 0.9510999999999967]","[0.053100000000085856, 0.11050000000000182, 0.3974000000000615, 0.8497999999999593, 0.9095999999999549]"
108,0,M3,"[0.6060999999999694, 0.6440999999999804, 0.6497999999999138, 0.6829000000000178, 0.7128000000000156, 0.7467999999998938, 1.094000000000051, 1.0971999999999298, 1.1222999999999956]","[0.33789999999999054, 0.6476000000000113, 0.7047000000000025, 0.7483999999999469, 0.7843000000000302, 0.828499999999849, 1.1385999999999967]",[],"[0.22139999999990323, 0.24789999999984502, 0.2645999999999731, 0.2697000000000571, 0.3731000000000222, 0.3793000000000575]","[0.17629999999985557, 0.3088000000000193, 0.9217999999998483, 0.9266000000000076]",[],[0.7541999999998552],[],"[0.3450000000000273, 0.619899999999916]",[],"[0.027599999999893043, 0.08729999999991378, 0.17809999999985848, 0.19039999999995416, 0.2139999999999418, 0.26070000000004256, 0.2743000000000393, 0.2901999999999134, 0.7902999999998883, 0.7993999999998778, 0.8126999999999498, 0.8463999999999032, 0.8625999999999294, 0.8731000000000222, 0.9083000000000538, 0.9168999999999414, 0.9270999999998821, 0.932399999999916, 0.9531999999999243, 0.9591000000000349, 0.9840999999998985, 0.9880000000000564, 1.0022999999998774, 1.0343000000000302, 1.039700000000039]","[0.22280000000000655, 0.2884999999998854, 0.4720999999999549, 0.8852999999999156]"
109,0,M3,[0.7788000000000466],"[0.27899999999999636, 0.2885999999998603, 0.7593999999999141, 0.8012999999998556, 0.821999999999889, 0.8436999999998989, 0.865099999999984, 0.8786000000000058]","[0.42889999999988504, 0.4601999999999862, 0.5954999999999018]","[0.04489999999987049, 0.12179999999989377, 0.8891999999998461]","[0.14259999999990214, 0.34960000000000946, 0.5886000000000422, 0.6043999999999414, 0.6440000000000055, 0.6910000000000309, 0.6980999999998403, 0.8153999999999542, 0.9867999999999029]",[0.9027999999998428],"[0.7440999999998894, 0.7888000000000375, 0.8186000000000604, 0.8642999999999574, 0.9158999999999651, 0.9565000000000055, 1.0452999999999975]",[1.1005999999999858],"[0.02419999999983702, 0.5960000000000036]",[0.4602999999999611],"[0.08429999999998472, 0.10539999999991778, 0.31379999999990105, 0.33960000000001855, 0.42899999999985994, 0.577199999999948, 0.5842000000000098, 0.5878000000000156, 0.5963999999999032]","[0.6604999999999563, 0.6648000000000138, 0.6752999999998792, 0.7773999999999432, 0.828499999999849, 1.0239999999998872, 1.0924999999999727]"
110,0,M2,"[0.12199999999984357, 0.7659999999996217, 0.7830999999996493, 0.8020999999998821]","[0.06999999999970896, 0.10839999999961947, 0.12579999999979918, 0.1321999999995569, 0.15089999999963766, 0.1801999999997861, 0.20339999999987413, 0.21259999999983847, 0.6719999999995707, 0.684299999999439, 0.7044999999998254, 0.7359999999998763, 0.7398999999995794, 0.746799999999439, 0.7793999999994412, 0.7835999999997512, 0.8260999999997694, 0.8351999999995314, 0.8499999999994543, 0.8621999999995751, 0.8727999999996428, 0.9218999999998232, 0.935399999999845, 0.9408999999996013, 0.9539999999997235, 0.993199999999888, 1.0089999999995598, 1.0292999999996937, 1.1867999999994936]",[],"[0.8055999999996857, 0.8989999999998872]","[0.032199999999647844, 0.0793999999996231, 0.176499999999578, 0.2442999999998392, 0.636899999999514, 0.6543999999994412, 0.6580999999996493, 0.819199999999455, 0.9981999999995423]","[0.8682999999996355, 0.9072999999998501]",[0.6076999999995678],"[0.593199999999797, 0.6003999999998086, 0.616399999999885, 0.6341999999995096, 0.666599999999562, 0.7091999999997824, 0.7217999999998028, 0.7335999999995693, 0.7496999999998479, 0.8215999999997621, 0.8624999999997272, 0.8860999999997148, 0.9111999999995533, 1.0106999999998152]",[],[],"[0.22069999999985157, 0.2507999999997992, 0.2559999999998581, 0.4632999999994354, 0.4794999999994616, 0.5096999999996115, 0.5301999999996951, 0.5407999999997628, 0.6545999999998457, 0.6577999999994972, 0.6608999999998559, 0.666599999999562, 0.6765999999997803, 0.6835999999998421, 0.7078999999998814, 0.7149999999996908, 0.7248999999997068, 0.7473999999997432, 0.7771999999995387]","[0.7263999999995576, 0.9767999999994572]"
111,0,M2,"[0.13679999999976644, 0.20159999999987122, 0.22149999999965075, 0.3350999999997839, 0.3593999999998232, 0.3921999999997752, 0.39849999999978536, 0.42329999999947177, 0.5530999999996311, 0.6518999999998414, 0.7327999999997701, 0.7581999999997606, 0.7620999999994638]","[0.11499999999978172, 0.12059999999974025, 0.17679999999973006, 0.21359999999958745, 0.21899999999959618, 0.2304999999996653, 0.2650999999996202, 0.2682999999997264, 0.2873999999997068, 0.2935999999995147, 0.29829999999947177, 0.32649999999966894, 0.3362999999994827, 0.3857999999995627, 0.39469999999982974, 0.40699999999969805, 0.6379999999994652, 0.6414999999997235, 0.6462999999998829, 0.6705999999994674, 0.6808999999998377, 0.6854999999995925, 0.6939999999995052, 0.7117999999995845, 0.7532999999998538, 0.7709999999997308, 0.7781999999997424, 0.7968999999998232, 0.813799999999901, 0.8330999999998312, 0.8365999999996347, 0.8539999999998145, 0.8593999999998232, 0.8664999999996326, 0.8721999999997934, 0.892399999999725, 0.8978999999994812, 0.9053999999996449, 0.9257999999995263, 0.9520999999995183, 0.9912999999996828]",[],[0.5455999999994674],"[0.2462999999997919, 0.4829999999997199, 0.7081999999995787, 0.7148999999994885, 0.7365999999997257, 0.7484999999996944, 0.8403999999995904, 0.9775999999997111]","[0.04659999999967113, 0.05979999999954089, 0.10139999999955762, 0.11059999999952197, 0.1619999999998072, 0.18999999999959982, 0.5123999999996158, 0.5288999999997941, 0.5403999999998632]",[0.55829999999969],"[0.48789999999962674, 0.49389999999948486]","[0.34829999999965366, 0.5083999999997104]",[0.1080999999994674],"[0.47539999999980864, 0.4989999999997963, 1.1867999999994936]","[0.10559999999986758, 0.35319999999956053]"
112,0,M2,"[0.33599999999978536, 0.6311000000000604, 0.6594000000000051, 0.6799999999998363, 0.6871999999998479, 0.7026999999998225, 0.7109999999997854, 0.7186000000001513, 0.724999999999909, 0.7409999999999854, 0.7446999999997388, 0.7631000000001222, 0.7800999999999476, 0.8043999999999869, 0.8107999999997446, 0.8292000000001281, 0.836699999999837, 0.8451999999997497]","[0.6790000000000873, 0.6975999999999658, 0.7026000000000749, 0.7210999999997512, 0.75649999999996, 0.7622999999998683, 0.7748999999998887, 0.780699999999797, 0.7847999999999047, 0.7901999999999134, 0.8022999999998319, 0.8085999999998421, 0.8204000000000633, 0.8272000000001754, 0.8306999999999789, 0.8404000000000451, 0.8519999999998618, 0.8571000000001732, 0.8602999999998246, 0.8868999999999687, 0.9020000000000437, 0.9139999999997599, 0.9171999999998661, 0.931999999999789]",[],[],"[0.5846999999998843, 0.6521999999999935, 0.7071000000000822, 0.7420000000001892, 0.8335999999999331, 0.9241000000001804, 1.1192000000000917]",[],[0.6406000000001768],[],"[0.17729999999983193, 0.51299999999992]","[0.6559999999999491, 0.662199999999757, 0.7366000000001804]",[],"[0.43289999999979045, 0.4513000000001739, 0.6316999999999098, 0.6898000000001048]"
113,0,M2,"[0.0031999999996514816, 0.15319999999974243, 0.2853999999997541, 0.8071999999997388, 0.8522999999995591, 0.859599999999773]","[0.7586999999998625, 0.7748999999998887, 0.7823999999995976, 0.7923999999998159, 0.7999999999997272, 0.8063999999994849, 0.8118999999996959, 0.8194999999996071, 0.8288999999995212, 0.8350999999997839, 0.8379999999997381, 0.8482999999996537, 0.8650999999995292, 0.8828999999996086, 0.8857999999995627]",[],"[0.17489999999952488, 0.22579999999970823, 0.29999999999972715]","[0.2581999999997606, 0.48309999999992215, 0.7508999999995467, 0.7679999999995744, 0.9370999999996457]","[0.17179999999962092, 0.24289999999973588, 0.26929999999993015, 0.28179999999974825, 0.30619999999953507]",[0.44379999999955544],[],[],[],"[0.013999999999668944, 0.025399999999535794, 0.04159999999956199, 0.07459999999991851, 0.10019999999985885]","[0.013999999999668944, 0.21079999999983556, 0.25809999999955835]"
